DEVICEID,DEVICENAME,DESCRIPTION,STARTTIME,ENDTIME,INCOUNT,OUTCOUNT
2.0,계동길 69,계동교회 앞,2022-12-14 22:30:41,2022-12-14 22:40:41,2779.0,5242.0
1.0,율곡로3길 50,덕성여고 앞,2022-12-14 22:30:41,2022-12-14 22:40:41,7191.0,4902.0
2.0,계동길 69,계동교회 앞,2022-12-14 22:40:41,2022-12-14 22:50:41,2790.0,5250.0
1.0,율곡로3길 50,덕성여고 앞,2022-12-14 22:40:41,2022-12-14 22:50:41,7191.0,4904.0
2.0,계동길 69,계동교회 앞,2022-12-14 22:50:41,2022-12-14 23:00:41,2804.0,5258.0
1.0,율곡로3길 50,덕성여고 앞,2022-12-14 22:50:41,2022-12-14 23:00:41,7193.0,4911.0
2.0,계동길 69,계동교회 앞,2022-12-14 23:00:41,2022-12-14 23:10:41,2816.0,5267.0
1.0,율곡로3길 50,덕성여고 앞,2022-12-14 23:00:41,2022-12-14 23:10:41,7226.0,4954.0
2.0,계동길 69,계동교회 앞,2022-12-14 23:10:41,2022-12-14 23:20:41,2832.0,5279.0
1.0,율곡로3길 50,덕성여고 앞,2022-12-14 23:10:41,2022-12-14 23:20:41,7243.0,4974.0
2.0,계동길 69,계동교회 앞,2022-12-14 23:20:41,2022-12-14 23:30:41,2845.0,5289.0
1.0,율곡로3길 50,덕성여고 앞,2022-12-14 23:20:41,2022-12-14 23:30:41,7254.0,4983.0
2.0,계동길 69,계동교회 앞,2022-12-14 23:30:41,2022-12-14 23:40:41,2849.0,5297.0
1.0,율곡로3길 50,덕성여고 앞,2022-12-14 23:30:41,2022-12-14 23:40:41,7287.0,4986.0
2.0,계동길 69,계동교회 앞,2022-12-14 23:40:41,2022-12-14 23:50:41,2851.0,5299.0
1.0,율곡로3길 50,덕성여고 앞,2022-12-14 23:40:41,2022-12-14 23:50:41,7300.0,4988.0
1.0,율곡로3길 50,덕성여고 앞,2022-12-15 00:00:40,2022-12-15 00:10:40,18.0,5.0
2.0,계동길 69,계동교회 앞,2022-12-15 00:00:40,2022-12-15 00:10:41,7.0,23.0
1.0,율곡로3길 50,덕성여고 앞,2022-12-15 00:10:41,2022-12-15 00:20:40,29.0,7.0
2.0,계동길 69,계동교회 앞,2022-12-15 00:10:41,2022-12-15 00:20:40,9.0,35.0
1.0,율곡로3길 50,덕성여고 앞,2022-12-15 00:20:40,2022-12-15 00:30:40,42.0,13.0
2.0,계동길 69,계동교회 앞,2022-12-15 00:20:40,2022-12-15 00:30:40,9.0,43.0
1.0,율곡로3길 50,덕성여고 앞,2022-12-15 00:30:40,2022-12-15 00:40:40,57.0,18.0
2.0,계동길 69,계동교회 앞,2022-12-15 00:30:40,2022-12-15 00:40:40,14.0,47.0
1.0,율곡로3길 50,덕성여고 앞,2022-12-15 00:40:40,2022-12-15 00:50:40,57.0,20.0
2.0,계동길 69,계동교회 앞,2022-12-15 00:40:40,2022-12-15 00:50:40,16.0,50.0
1.0,율곡로3길 50,덕성여고 앞,2022-12-15 00:50:40,2022-12-15 01:00:40,57.0,20.0
2.0,계동길 69,계동교회 앞,2022-12-15 00:50:40,2022-12-15 01:00:40,20.0,50.0
1.0,율곡로3길 50,덕성여고 앞,2022-12-15 01:00:40,2022-12-15 01:10:40,57.0,20.0
2.0,계동길 69,계동교회 앞,2022-12-15 01:00:40,2022-12-15 01:10:40,24.0,50.0
1.0,율곡로3길 50,덕성여고 앞,2022-12-15 01:10:40,2022-12-15 01:20:40,57.0,20.0
2.0,계동길 69,계동교회 앞,2022-12-15 01:10:40,2022-12-15 01:20:40,24.0,50.0
1.0,율곡로3길 50,덕성여고 앞,2022-12-15 01:20:40,2022-12-15 01:30:40,59.0,21.0
2.0,계동길 69,계동교회 앞,2022-12-15 01:20:40,2022-12-15 01:30:40,24.0,50.0
1.0,율곡로3길 50,덕성여고 앞,2022-12-15 01:30:40,2022-12-15 01:40:40,66.0,24.0
2.0,계동길 69,계동교회 앞,2022-12-15 01:30:40,2022-12-15 01:40:40,24.0,54.0
1.0,율곡로3길 50,덕성여고 앞,2022-12-15 01:40:40,2022-12-15 01:50:40,76.0,30.0
2.0,계동길 69,계동교회 앞,2022-12-15 01:40:40,2022-12-15 01:50:40,24.0,54.0
1.0,율곡로3길 50,덕성여고 앞,2022-12-15 01:50:40,2022-12-15 02:00:40,82.0,30.0
2.0,계동길 69,계동교회 앞,2022-12-15 01:50:40,2022-12-15 02:00:40,27.0,79.0
1.0,율곡로3길 50,덕성여고 앞,2022-12-15 02:00:40,2022-12-15 02:10:40,91.0,31.0
1.0,율곡로3길 50,덕성여고 앞,2022-12-25 00:00:39,2022-12-25 00:10:40,6.0,0.0
2.0,계동길 69,계동교회 앞,2022-12-25 00:00:39,2022-12-25 00:10:40,2.0,1.0
2.0,계동길 69,계동교회 앞,2022-12-15 02:00:40,2022-12-15 02:10:40,27.0,79.0
1.0,율곡로3길 50,덕성여고 앞,2022-12-15 02:10:40,2022-12-15 02:20:40,92.0,32.0
2.0,계동길 69,계동교회 앞,2022-12-15 02:10:40,2022-12-15 02:20:40,27.0,85.0
1.0,율곡로3길 50,덕성여고 앞,2022-12-15 02:20:40,2022-12-15 02:30:40,98.0,37.0
2.0,계동길 69,계동교회 앞,2022-12-15 02:20:40,2022-12-15 02:30:40,31.0,90.0
1.0,율곡로3길 50,덕성여고 앞,2022-12-15 02:30:40,2022-12-15 02:40:40,98.0,37.0
2.0,계동길 69,계동교회 앞,2022-12-15 02:30:40,2022-12-15 02:40:40,31.0,90.0
1.0,율곡로3길 50,덕성여고 앞,2022-12-15 02:40:40,2022-12-15 02:50:40,98.0,37.0
2.0,계동길 69,계동교회 앞,2022-12-15 02:40:40,2022-12-15 02:50:40,36.0,92.0
1.0,율곡로3길 50,덕성여고 앞,2022-12-15 02:50:40,2022-12-15 03:00:40,98.0,37.0
2.0,계동길 69,계동교회 앞,2022-12-15 02:50:40,2022-12-15 03:00:40,36.0,96.0
1.0,율곡로3길 50,덕성여고 앞,2022-12-15 03:00:40,2022-12-15 03:10:40,98.0,37.0
2.0,계동길 69,계동교회 앞,2022-12-15 03:00:40,2022-12-15 03:10:40,36.0,96.0
1.0,율곡로3길 50,덕성여고 앞,2022-12-15 03:10:40,2022-12-15 03:20:40,106.0,37.0
2.0,계동길 69,계동교회 앞,2022-12-15 03:10:40,2022-12-15 03:20:40,38.0,98.0
1.0,율곡로3길 50,덕성여고 앞,2022-12-15 03:20:40,2022-12-15 03:30:40,106.0,37.0
2.0,계동길 69,계동교회 앞,2022-12-15 03:20:40,2022-12-15 03:30:40,38.0,98.0
1.0,율곡로3길 50,덕성여고 앞,2022-12-15 03:30:40,2022-12-15 03:40:40,106.0,37.0
2.0,계동길 69,계동교회 앞,2022-12-15 03:30:40,2022-12-15 03:40:40,38.0,99.0
1.0,율곡로3길 50,덕성여고 앞,2022-12-15 03:40:40,2022-12-15 03:50:40,108.0,37.0
2.0,계동길 69,계동교회 앞,2022-12-15 03:40:40,2022-12-15 03:50:40,38.0,105.0
1.0,율곡로3길 50,덕성여고 앞,2022-12-15 03:50:40,2022-12-15 04:00:40,116.0,38.0
2.0,계동길 69,계동교회 앞,2022-12-15 03:50:40,2022-12-15 04:00:40,45.0,105.0
1.0,율곡로3길 50,덕성여고 앞,2022-12-15 04:00:40,2022-12-15 04:10:40,116.0,38.0
2.0,계동길 69,계동교회 앞,2022-12-15 04:00:40,2022-12-15 04:10:40,45.0,106.0
1.0,율곡로3길 50,덕성여고 앞,2022-12-15 04:10:40,2022-12-15 04:20:40,116.0,41.0
2.0,계동길 69,계동교회 앞,2022-12-15 04:10:40,2022-12-15 04:20:40,45.0,108.0
1.0,율곡로3길 50,덕성여고 앞,2022-12-15 04:20:40,2022-12-15 04:30:40,118.0,50.0
2.0,계동길 69,계동교회 앞,2022-12-15 04:20:40,2022-12-15 04:30:40,45.0,110.0
1.0,율곡로3길 50,덕성여고 앞,2022-12-15 04:30:40,2022-12-15 04:40:40,118.0,50.0
2.0,계동길 69,계동교회 앞,2022-12-15 04:30:40,2022-12-15 04:40:40,45.0,112.0
1.0,율곡로3길 50,덕성여고 앞,2022-12-15 04:40:40,2022-12-15 04:50:40,124.0,51.0
2.0,계동길 69,계동교회 앞,2022-12-15 04:40:40,2022-12-15 04:50:40,45.0,112.0
1.0,율곡로3길 50,덕성여고 앞,2022-12-15 04:50:40,2022-12-15 05:00:40,124.0,51.0
2.0,계동길 69,계동교회 앞,2022-12-15 04:50:40,2022-12-15 05:00:40,45.0,112.0
1.0,율곡로3길 50,덕성여고 앞,2022-12-15 05:00:40,2022-12-15 05:10:40,132.0,53.0
2.0,계동길 69,계동교회 앞,2022-12-15 05:00:40,2022-12-15 05:10:40,45.0,129.0
1.0,율곡로3길 50,덕성여고 앞,2022-12-15 05:10:40,2022-12-15 05:20:40,144.0,61.0
2.0,계동길 69,계동교회 앞,2022-12-15 05:10:40,2022-12-15 05:20:40,49.0,137.0
1.0,율곡로3길 50,덕성여고 앞,2022-12-15 05:20:40,2022-12-15 05:30:40,161.0,68.0
2.0,계동길 69,계동교회 앞,2022-12-15 05:20:40,2022-12-15 05:30:40,52.0,158.0
1.0,율곡로3길 50,덕성여고 앞,2022-12-15 05:30:40,2022-12-15 05:40:40,161.0,69.0
2.0,계동길 69,계동교회 앞,2022-12-15 05:30:40,2022-12-15 05:40:40,59.0,177.0
1.0,율곡로3길 50,덕성여고 앞,2022-12-15 05:40:40,2022-12-15 05:50:40,182.0,76.0
2.0,계동길 69,계동교회 앞,2022-12-15 05:40:40,2022-12-15 05:50:40,59.0,181.0
1.0,율곡로3길 50,덕성여고 앞,2022-12-15 05:50:40,2022-12-15 06:00:40,227.0,99.0
2.0,계동길 69,계동교회 앞,2022-12-15 05:50:40,2022-12-15 06:00:40,59.0,197.0
1.0,율곡로3길 50,덕성여고 앞,2022-12-15 06:00:40,2022-12-15 06:10:40,234.0,102.0
2.0,계동길 69,계동교회 앞,2022-12-15 06:00:40,2022-12-15 06:10:40,59.0,200.0
1.0,율곡로3길 50,덕성여고 앞,2022-12-15 06:10:40,2022-12-15 06:20:40,242.0,115.0
2.0,계동길 69,계동교회 앞,2022-12-15 06:10:40,2022-12-15 06:20:40,60.0,206.0
1.0,율곡로3길 50,덕성여고 앞,2022-12-15 06:20:40,2022-12-15 06:30:40,264.0,121.0
2.0,계동길 69,계동교회 앞,2022-12-15 06:20:40,2022-12-15 06:30:40,62.0,218.0
1.0,율곡로3길 50,덕성여고 앞,2022-12-15 06:30:40,2022-12-15 06:40:40,295.0,131.0
2.0,계동길 69,계동교회 앞,2022-12-15 06:30:40,2022-12-15 06:40:40,76.0,223.0
1.0,율곡로3길 50,덕성여고 앞,2022-12-15 06:40:40,2022-12-15 06:50:40,351.0,143.0
2.0,계동길 69,계동교회 앞,2022-12-15 06:40:40,2022-12-15 06:50:40,87.0,239.0
1.0,율곡로3길 50,덕성여고 앞,2022-12-15 06:50:40,2022-12-15 07:00:40,408.0,158.0
2.0,계동길 69,계동교회 앞,2022-12-15 06:50:40,2022-12-15 07:00:40,92.0,272.0
1.0,율곡로3길 50,덕성여고 앞,2022-12-15 07:00:40,2022-12-15 07:10:40,503.0,192.0
2.0,계동길 69,계동교회 앞,2022-12-15 07:00:40,2022-12-15 07:10:40,109.0,302.0
1.0,율곡로3길 50,덕성여고 앞,2022-12-15 07:10:40,2022-12-15 07:20:40,602.0,213.0
2.0,계동길 69,계동교회 앞,2022-12-15 07:10:40,2022-12-15 07:20:40,130.0,325.0
1.0,율곡로3길 50,덕성여고 앞,2022-12-15 07:20:40,2022-12-15 07:30:40,713.0,238.0
2.0,계동길 69,계동교회 앞,2022-12-15 07:20:40,2022-12-15 07:30:40,150.0,357.0
1.0,율곡로3길 50,덕성여고 앞,2022-12-15 07:30:40,2022-12-15 07:40:40,831.0,276.0
2.0,계동길 69,계동교회 앞,2022-12-15 07:30:40,2022-12-15 07:40:40,178.0,408.0
1.0,율곡로3길 50,덕성여고 앞,2022-12-15 07:40:40,2022-12-15 07:50:40,1042.0,304.0
2.0,계동길 69,계동교회 앞,2022-12-15 07:40:40,2022-12-15 07:50:40,206.0,443.0
1.0,율곡로3길 50,덕성여고 앞,2022-12-15 07:50:40,2022-12-15 08:00:40,1304.0,348.0
2.0,계동길 69,계동교회 앞,2022-12-15 07:50:40,2022-12-15 08:00:40,255.0,507.0
1.0,율곡로3길 50,덕성여고 앞,2022-12-15 08:00:40,2022-12-15 08:10:40,1438.0,366.0
2.0,계동길 69,계동교회 앞,2022-12-15 08:00:40,2022-12-15 08:10:40,310.0,549.0
1.0,율곡로3길 50,덕성여고 앞,2022-12-15 08:10:40,2022-12-15 08:20:40,1482.0,374.0
2.0,계동길 69,계동교회 앞,2022-12-15 08:10:40,2022-12-15 08:20:40,350.0,578.0
1.0,율곡로3길 50,덕성여고 앞,2022-12-15 08:20:40,2022-12-15 08:30:40,1501.0,377.0
2.0,계동길 69,계동교회 앞,2022-12-15 08:20:40,2022-12-15 08:30:40,371.0,592.0
1.0,율곡로3길 50,덕성여고 앞,2022-12-15 08:30:40,2022-12-15 08:40:40,1531.0,389.0
2.0,계동길 69,계동교회 앞,2022-12-15 08:30:40,2022-12-15 08:40:40,384.0,633.0
1.0,율곡로3길 50,덕성여고 앞,2022-12-15 08:40:40,2022-12-15 08:50:40,1573.0,400.0
2.0,계동길 69,계동교회 앞,2022-12-15 08:40:40,2022-12-15 08:50:40,397.0,674.0
1.0,율곡로3길 50,덕성여고 앞,2022-12-15 08:50:40,2022-12-15 09:00:40,1603.0,407.0
2.0,계동길 69,계동교회 앞,2022-12-15 08:50:40,2022-12-15 09:00:40,410.0,723.0
1.0,율곡로3길 50,덕성여고 앞,2022-12-15 09:00:40,2022-12-15 09:10:40,1651.0,411.0
2.0,계동길 69,계동교회 앞,2022-12-15 09:00:40,2022-12-15 09:10:40,420.0,781.0
1.0,율곡로3길 50,덕성여고 앞,2022-12-15 09:10:40,2022-12-15 09:20:40,1691.0,419.0
2.0,계동길 69,계동교회 앞,2022-12-15 09:10:40,2022-12-15 09:20:40,434.0,813.0
1.0,율곡로3길 50,덕성여고 앞,2022-12-15 09:20:40,2022-12-15 09:30:40,1715.0,428.0
2.0,계동길 69,계동교회 앞,2022-12-15 09:20:40,2022-12-15 09:30:40,448.0,846.0
1.0,율곡로3길 50,덕성여고 앞,2022-12-15 09:30:40,2022-12-15 09:40:40,1743.0,437.0
2.0,계동길 69,계동교회 앞,2022-12-15 09:30:40,2022-12-15 09:40:40,459.0,899.0
1.0,율곡로3길 50,덕성여고 앞,2022-12-15 09:40:40,2022-12-15 09:50:40,1803.0,445.0
2.0,계동길 69,계동교회 앞,2022-12-15 09:40:40,2022-12-15 09:50:40,474.0,937.0
1.0,율곡로3길 50,덕성여고 앞,2022-12-15 09:50:40,2022-12-15 10:00:40,1845.0,453.0
2.0,계동길 69,계동교회 앞,2022-12-15 09:50:40,2022-12-15 10:00:40,518.0,983.0
1.0,율곡로3길 50,덕성여고 앞,2022-12-15 10:00:41,2022-12-15 10:10:40,1909.0,472.0
2.0,계동길 69,계동교회 앞,2022-12-15 10:00:41,2022-12-15 10:10:41,582.0,1048.0
1.0,율곡로3길 50,덕성여고 앞,2022-12-15 10:10:41,2022-12-15 10:20:41,1942.0,494.0
2.0,계동길 69,계동교회 앞,2022-12-15 10:10:41,2022-12-15 10:20:41,638.0,1185.0
1.0,율곡로3길 50,덕성여고 앞,2022-12-15 10:20:41,2022-12-15 10:30:41,1992.0,507.0
2.0,계동길 69,계동교회 앞,2022-12-15 10:20:41,2022-12-15 10:30:41,689.0,1291.0
1.0,율곡로3길 50,덕성여고 앞,2022-12-15 10:30:41,2022-12-15 10:40:41,2046.0,516.0
2.0,계동길 69,계동교회 앞,2022-12-15 10:30:41,2022-12-15 10:40:41,752.0,1358.0
1.0,율곡로3길 50,덕성여고 앞,2022-12-15 10:40:41,2022-12-15 10:50:41,2086.0,526.0
2.0,계동길 69,계동교회 앞,2022-12-15 10:40:41,2022-12-15 10:50:41,811.0,1450.0
1.0,율곡로3길 50,덕성여고 앞,2022-12-15 10:50:41,2022-12-15 11:00:41,2188.0,539.0
2.0,계동길 69,계동교회 앞,2022-12-15 10:50:41,2022-12-15 11:00:41,882.0,1671.0
1.0,율곡로3길 50,덕성여고 앞,2022-12-15 11:00:41,2022-12-15 11:10:41,2232.0,553.0
2.0,계동길 69,계동교회 앞,2022-12-15 11:00:41,2022-12-15 11:10:41,967.0,1781.0
1.0,율곡로3길 50,덕성여고 앞,2022-12-15 11:10:41,2022-12-15 11:20:41,2281.0,578.0
2.0,계동길 69,계동교회 앞,2022-12-15 11:10:41,2022-12-15 11:20:41,1038.0,1880.0
1.0,율곡로3길 50,덕성여고 앞,2022-12-15 11:20:41,2022-12-15 11:30:41,2394.0,617.0
2.0,계동길 69,계동교회 앞,2022-12-15 11:20:41,2022-12-15 11:30:41,1081.0,1950.0
1.0,율곡로3길 50,덕성여고 앞,2022-12-15 11:30:41,2022-12-15 11:40:41,2457.0,632.0
2.0,계동길 69,계동교회 앞,2022-12-15 11:30:41,2022-12-15 11:40:41,1129.0,2038.0
1.0,율곡로3길 50,덕성여고 앞,2022-12-15 11:40:41,2022-12-15 11:50:41,2537.0,659.0
2.0,계동길 69,계동교회 앞,2022-12-15 11:40:41,2022-12-15 11:50:41,1230.0,2107.0
1.0,율곡로3길 50,덕성여고 앞,2022-12-15 11:50:41,2022-12-15 12:00:41,2629.0,680.0
2.0,계동길 69,계동교회 앞,2022-12-15 11:50:41,2022-12-15 12:00:41,1287.0,2199.0
1.0,율곡로3길 50,덕성여고 앞,2022-12-15 12:00:41,2022-12-15 12:10:41,2694.0,718.0
2.0,계동길 69,계동교회 앞,2022-12-15 12:00:41,2022-12-15 12:10:41,1392.0,2293.0
1.0,율곡로3길 50,덕성여고 앞,2022-12-15 12:10:41,2022-12-15 12:20:41,2803.0,771.0
2.0,계동길 69,계동교회 앞,2022-12-15 12:10:41,2022-12-15 12:20:41,1483.0,2418.0
1.0,율곡로3길 50,덕성여고 앞,2022-12-15 12:20:41,2022-12-15 12:30:41,2899.0,835.0
2.0,계동길 69,계동교회 앞,2022-12-15 12:20:41,2022-12-15 12:30:41,1608.0,2586.0
1.0,율곡로3길 50,덕성여고 앞,2022-12-15 12:30:41,2022-12-15 12:40:41,3008.0,896.0
2.0,계동길 69,계동교회 앞,2022-12-15 12:30:41,2022-12-15 12:40:41,1715.0,2697.0
1.0,율곡로3길 50,덕성여고 앞,2022-12-15 12:40:41,2022-12-15 12:50:41,3109.0,996.0
2.0,계동길 69,계동교회 앞,2022-12-15 12:40:41,2022-12-15 12:50:41,1778.0,2805.0
1.0,율곡로3길 50,덕성여고 앞,2022-12-15 12:50:41,2022-12-15 13:00:41,3166.0,1055.0
2.0,계동길 69,계동교회 앞,2022-12-15 12:50:41,2022-12-15 13:00:41,1840.0,2897.0
1.0,율곡로3길 50,덕성여고 앞,2022-12-15 13:00:41,2022-12-15 13:10:41,3237.0,1102.0
2.0,계동길 69,계동교회 앞,2022-12-15 13:00:41,2022-12-15 13:10:41,1866.0,2963.0
1.0,율곡로3길 50,덕성여고 앞,2022-12-15 13:10:41,2022-12-15 13:20:41,3289.0,1136.0
2.0,계동길 69,계동교회 앞,2022-12-15 13:10:41,2022-12-15 13:20:41,1888.0,3006.0
1.0,율곡로3길 50,덕성여고 앞,2022-12-15 13:20:41,2022-12-15 13:30:41,3352.0,1240.0
2.0,계동길 69,계동교회 앞,2022-12-15 13:20:41,2022-12-15 13:30:41,1923.0,3052.0
1.0,율곡로3길 50,덕성여고 앞,2022-12-15 13:30:41,2022-12-15 13:40:41,3494.0,1355.0
2.0,계동길 69,계동교회 앞,2022-12-15 13:30:41,2022-12-15 13:40:41,1950.0,3109.0
1.0,율곡로3길 50,덕성여고 앞,2022-12-15 13:40:41,2022-12-15 13:50:41,3600.0,1435.0
2.0,계동길 69,계동교회 앞,2022-12-15 13:40:41,2022-12-15 13:50:41,1982.0,3162.0
1.0,율곡로3길 50,덕성여고 앞,2022-12-15 13:50:41,2022-12-15 14:00:41,3679.0,1498.0
2.0,계동길 69,계동교회 앞,2022-12-15 13:50:41,2022-12-15 14:00:41,2014.0,3198.0
1.0,율곡로3길 50,덕성여고 앞,2022-12-15 14:00:41,2022-12-15 14:10:41,3751.0,1537.0
2.0,계동길 69,계동교회 앞,2022-12-15 14:00:41,2022-12-15 14:10:41,2031.0,3235.0
1.0,율곡로3길 50,덕성여고 앞,2022-12-15 14:10:41,2022-12-15 14:20:41,3796.0,1569.0
2.0,계동길 69,계동교회 앞,2022-12-15 14:10:41,2022-12-15 14:20:41,2057.0,3268.0
1.0,율곡로3길 50,덕성여고 앞,2022-12-15 14:20:41,2022-12-15 14:30:41,3841.0,1613.0
2.0,계동길 69,계동교회 앞,2022-12-15 14:20:41,2022-12-15 14:30:41,2074.0,3312.0
1.0,율곡로3길 50,덕성여고 앞,2022-12-15 14:30:41,2022-12-15 14:40:41,3862.0,1669.0
2.0,계동길 69,계동교회 앞,2022-12-15 14:30:41,2022-12-15 14:40:41,2098.0,3338.0
1.0,율곡로3길 50,덕성여고 앞,2022-12-15 14:40:41,2022-12-15 14:50:41,3920.0,1701.0
2.0,계동길 69,계동교회 앞,2022-12-15 14:40:41,2022-12-15 14:50:41,2127.0,3353.0
1.0,율곡로3길 50,덕성여고 앞,2022-12-15 14:50:41,2022-12-15 15:00:41,3978.0,1751.0
2.0,계동길 69,계동교회 앞,2022-12-15 14:50:41,2022-12-15 15:00:41,2155.0,3379.0
1.0,율곡로3길 50,덕성여고 앞,2022-12-15 15:00:41,2022-12-15 15:10:41,4001.0,1806.0
2.0,계동길 69,계동교회 앞,2022-12-15 15:00:41,2022-12-15 15:10:41,2189.0,3419.0
1.0,율곡로3길 50,덕성여고 앞,2022-12-15 15:10:41,2022-12-15 15:20:41,4034.0,1873.0
2.0,계동길 69,계동교회 앞,2022-12-15 15:10:41,2022-12-15 15:20:41,2219.0,3464.0
1.0,율곡로3길 50,덕성여고 앞,2022-12-15 15:20:41,2022-12-15 15:30:41,4080.0,1913.0
2.0,계동길 69,계동교회 앞,2022-12-15 15:20:41,2022-12-15 15:30:41,2243.0,3502.0
1.0,율곡로3길 50,덕성여고 앞,2022-12-15 15:30:41,2022-12-15 15:40:41,4129.0,1951.0
2.0,계동길 69,계동교회 앞,2022-12-15 15:30:41,2022-12-15 15:40:41,2282.0,3571.0
1.0,율곡로3길 50,덕성여고 앞,2022-12-15 15:40:41,2022-12-15 15:50:41,4181.0,2015.0
2.0,계동길 69,계동교회 앞,2022-12-15 15:40:41,2022-12-15 15:50:41,2299.0,3649.0
1.0,율곡로3길 50,덕성여고 앞,2022-12-15 15:50:41,2022-12-15 16:00:41,4224.0,2089.0
2.0,계동길 69,계동교회 앞,2022-12-15 15:50:41,2022-12-15 16:00:41,2329.0,3705.0
1.0,율곡로3길 50,덕성여고 앞,2022-12-15 16:00:41,2022-12-15 16:10:41,4271.0,2149.0
2.0,계동길 69,계동교회 앞,2022-12-15 16:00:41,2022-12-15 16:10:41,2346.0,3793.0
1.0,율곡로3길 50,덕성여고 앞,2022-12-15 16:10:41,2022-12-15 16:20:41,4314.0,2258.0
2.0,계동길 69,계동교회 앞,2022-12-15 16:10:41,2022-12-15 16:20:41,2374.0,3845.0
1.0,율곡로3길 50,덕성여고 앞,2022-12-15 16:20:41,2022-12-15 16:30:41,4377.0,2455.0
2.0,계동길 69,계동교회 앞,2022-12-15 16:20:41,2022-12-15 16:30:41,2408.0,3887.0
1.0,율곡로3길 50,덕성여고 앞,2022-12-15 16:30:41,2022-12-15 16:40:41,4445.0,2517.0
2.0,계동길 69,계동교회 앞,2022-12-15 16:30:41,2022-12-15 16:40:41,2429.0,3945.0
1.0,율곡로3길 50,덕성여고 앞,2022-12-15 16:40:41,2022-12-15 16:50:41,4514.0,2595.0
2.0,계동길 69,계동교회 앞,2022-12-15 16:40:41,2022-12-15 16:50:41,2493.0,4012.0
1.0,율곡로3길 50,덕성여고 앞,2022-12-15 16:50:41,2022-12-15 17:00:41,4571.0,2646.0
2.0,계동길 69,계동교회 앞,2022-12-15 16:50:41,2022-12-15 17:00:41,2531.0,4059.0
1.0,율곡로3길 50,덕성여고 앞,2022-12-15 17:00:41,2022-12-15 17:10:41,4629.0,2728.0
2.0,계동길 69,계동교회 앞,2022-12-15 17:00:41,2022-12-15 17:10:41,2571.0,4095.0
1.0,율곡로3길 50,덕성여고 앞,2022-12-15 17:10:41,2022-12-15 17:20:41,4671.0,2793.0
2.0,계동길 69,계동교회 앞,2022-12-15 17:10:41,2022-12-15 17:20:41,2601.0,4148.0
1.0,율곡로3길 50,덕성여고 앞,2022-12-15 17:20:41,2022-12-15 17:30:41,4708.0,2847.0
2.0,계동길 69,계동교회 앞,2022-12-15 17:20:41,2022-12-15 17:30:41,2647.0,4225.0
1.0,율곡로3길 50,덕성여고 앞,2022-12-15 17:30:41,2022-12-15 17:40:41,4765.0,2945.0
2.0,계동길 69,계동교회 앞,2022-12-15 17:30:41,2022-12-15 17:40:41,2696.0,4286.0
1.0,율곡로3길 50,덕성여고 앞,2022-12-15 17:40:41,2022-12-15 17:50:41,4880.0,3027.0
2.0,계동길 69,계동교회 앞,2022-12-15 17:40:41,2022-12-15 17:50:41,2731.0,4318.0
1.0,율곡로3길 50,덕성여고 앞,2022-12-15 17:50:41,2022-12-15 18:00:41,4959.0,3107.0
2.0,계동길 69,계동교회 앞,2022-12-15 17:50:41,2022-12-15 18:00:41,2771.0,4358.0
1.0,율곡로3길 50,덕성여고 앞,2022-12-15 18:00:41,2022-12-15 18:10:41,5050.0,3240.0
2.0,계동길 69,계동교회 앞,2022-12-15 18:00:41,2022-12-15 18:10:41,2820.0,4416.0
1.0,율곡로3길 50,덕성여고 앞,2022-12-15 18:10:41,2022-12-15 18:20:41,5131.0,3346.0
2.0,계동길 69,계동교회 앞,2022-12-15 18:10:41,2022-12-15 18:20:41,2859.0,4474.0
1.0,율곡로3길 50,덕성여고 앞,2022-12-15 18:20:41,2022-12-15 18:30:41,5248.0,3526.0
2.0,계동길 69,계동교회 앞,2022-12-15 18:20:41,2022-12-15 18:30:41,2883.0,4520.0
1.0,율곡로3길 50,덕성여고 앞,2022-12-15 18:30:41,2022-12-15 18:40:41,5331.0,3640.0
2.0,계동길 69,계동교회 앞,2022-12-15 18:30:41,2022-12-15 18:40:41,2926.0,4574.0
1.0,율곡로3길 50,덕성여고 앞,2022-12-15 18:40:41,2022-12-15 18:50:41,5421.0,3709.0
2.0,계동길 69,계동교회 앞,2022-12-15 18:40:41,2022-12-15 18:50:41,2965.0,4625.0
1.0,율곡로3길 50,덕성여고 앞,2022-12-15 18:50:41,2022-12-15 19:00:41,5492.0,3779.0
2.0,계동길 69,계동교회 앞,2022-12-15 18:50:41,2022-12-15 19:00:41,2986.0,4664.0
1.0,율곡로3길 50,덕성여고 앞,2022-12-15 19:00:41,2022-12-15 19:10:41,5546.0,3839.0
2.0,계동길 69,계동교회 앞,2022-12-15 19:00:41,2022-12-15 19:10:41,3030.0,4704.0
1.0,율곡로3길 50,덕성여고 앞,2022-12-15 19:10:41,2022-12-15 19:20:41,5607.0,3885.0
2.0,계동길 69,계동교회 앞,2022-12-15 19:10:41,2022-12-15 19:20:41,3077.0,4756.0
1.0,율곡로3길 50,덕성여고 앞,2022-12-15 19:20:41,2022-12-15 19:30:41,5653.0,3942.0
2.0,계동길 69,계동교회 앞,2022-12-15 19:20:41,2022-12-15 19:30:41,3110.0,4792.0
1.0,율곡로3길 50,덕성여고 앞,2022-12-15 19:30:41,2022-12-15 19:40:41,5707.0,3996.0
