고객주소블록코드(BLOCK_CD),기준년월(YM),서울시민업종코드(UPJONG_CD),성별(GENDER),연령대별(AGE),카드이용건수계(USECT_CORR),카드이용금액계(AMT_CORR)
362687,201902,SS058,M,20대,10,39737
223761,201902,SS040,F,30대,5,35713
333295,201902,SS048,M,40대,20,700226
21131,201902,SS012,M,30대,5,45773
158031,201902,SS082,F,40대,5,110660
155000,201902,SS048,M,40대,60,1994445
365550,201902,SS066,F,60대,5,150900
22186,201902,SS018,M,20대,5,50300
210729,201902,SS005,M,20대,30,231380
419734,201902,SS016,M,30대,176,1165501
414867,201902,SS007,M,40대,5,30180
109877,201902,SS028,M,20대,5,135810
17899,201902,SS066,F,30대,5,251500
15470,201902,SS049,M,60대,10,1613825
231149,201902,SS068,F,30대,40,7783095
350527,201902,SS012,F,20대,15,779650
166582,201902,SS020,F,20대,5,25150
409459,201902,SS008,M,50대,15,121726
232670,201902,SS068,F,10대,5,45270
353008,201902,SS015,F,30대,5,177559
23382,201902,SS028,M,30대,10,148385
365776,201902,SS021,F,10대,5,110157
222213,201902,SS021,M,30대,5,140840
422082,201902,SS058,M,50대,10,681565
173269,201902,SS066,F,30대,5,367190
13303,201902,SS013,F,30대,60,956756
416741,201902,SS010,M,40대,5,5030000
363739,201902,SS004,M,50대,15,741925
213616,201902,SS070,F,50대,60,3949556
232649,201902,SS002,M,10대,5,563360
153250,201902,SS045,F,50대,5,117702
500923,201902,SS043,F,10대,5,17605
24382,201902,SS064,M,30대,10,60360
223774,201902,SS028,F,20대,15,128265
220513,201902,SS001,F,40대,10,212266
272942,201902,SS012,F,50대,55,1269773
13631,201902,SS034,F,40대,10,684080
214896,201902,SS068,M,30대,55,1041622
172512,201902,SS001,F,30대,25,763051
155346,201902,SS035,F,30대,5,855100
26526,201902,SS068,F,20대,65,2076052
153363,201902,SS003,F,30대,5,401897
358684,201902,SS019,M,30대,20,131786
24061,201902,SS052,F,30대,5,2283620
207044,201902,SS001,M,70대이상,15,331980
336030,201902,SS066,F,50대,5,301800
216528,201902,SS031,M,30대,5,70420
363698,201902,SS048,M,50대,35,2540653
264208,201902,SS048,F,40대,20,233040
18999,201902,SS054,M,50대,5,34707
205646,201902,SS048,F,30대,5,256782
14936,201902,SS069,M,40대,55,1090906
264356,201902,SS043,F,30대,5,7042
9718,201902,SS048,F,50대,10,490677
15324,201902,SS040,M,30대,5,2515
418746,201902,SS022,M,50대,5,1207200
362898,201902,SS056,M,50대,5,1006000
208007,201902,SS013,M,40대,10,165487
212521,201902,SS005,F,40대,15,66899
19697,201902,SS045,F,60대,10,67402
216338,201902,SS015,F,70대이상,5,176050
275923,201902,SS069,M,30대,10,407536
23686,201902,SS016,M,30대,156,983164
411387,201902,SS003,F,20대,5,67905
216940,201902,SS020,F,50대,15,216793
413174,201902,SS053,F,40대,5,11066
210560,201902,SS060,M,30대,10,296770
217450,201902,SS016,F,30대,146,1195782
421911,201902,SS001,M,30대,101,7643085
152552,201902,SS012,M,30대,121,2751812
223557,201902,SS033,F,40대,5,485395
365591,201902,SS019,F,60대,25,789710
282477,201902,SS058,M,30대,70,677038
413431,201902,SS042,M,20대,10,1031150
416005,201902,SS038,M,30대,5,3206625
418983,201902,SS001,M,50대,45,971796
342706,201902,SS069,M,20대,15,435095
227730,201902,SS035,M,40대,30,2198613
277204,201902,SS049,M,70대이상,10,323932
412751,201902,SS069,F,20대,65,2973545
210478,201902,SS041,F,30대,10,1613121
225594,201902,SS053,F,60대,5,30180
229757,201902,SS006,F,50대,30,106133
154470,201902,SS005,M,50대,35,464521
342905,201902,SS083,M,30대,10,1045234
411679,201902,SS055,F,20대,5,127259
215718,201902,SS040,F,20대,5,90540
418353,201902,SS021,F,20대,25,1143319
232855,201902,SS052,M,40대,5,1664930
21196,201902,SS066,F,50대,25,1156900
24124,201902,SS005,F,40대,15,351346
216755,201902,SS055,M,60대,10,189631
145123,201902,SS065,M,50대,5,633780
195448,201902,SS008,M,50대,15,201200
413652,201902,SS069,F,70대이상,5,248482
231089,201902,SS030,F,50대,15,1056552
231087,201902,SS040,F,30대,5,86516
162536,201902,SS013,F,40대,25,3155068
209959,201902,SS066,M,50대,5,196170
406762,201902,SS019,F,60대,10,171020
10132,201902,SS013,F,40대,15,259800
231461,201902,SS006,M,20대,65,359645
227827,201902,SS068,M,60대,10,232285
416051,201902,SS044,F,60대,5,250997
210155,201902,SS007,F,30대,50,720296
218714,201902,SS003,M,50대,5,37222
154142,201902,SS048,F,40대,80,2585219
408521,201902,SS005,F,60대,15,91546
191895,201902,SS053,M,10대,15,240434
152621,201902,SS020,F,20대,10,158948
364966,201902,SS066,M,50대,10,281680
360249,201902,SS066,F,30대,30,1222290
221139,201902,SS010,F,50대,5,176050
343237,201902,SS016,M,20대,10,171221
413567,201902,SS066,F,20대,20,1061853
222628,201902,SS022,F,50대,5,140840
366149,201902,SS049,F,40대,20,4612963
215035,201902,SS001,F,30대,80,2439047
363771,201902,SS008,M,30대,80,1800237
157027,201902,SS002,F,20대,25,432580
11244,201902,SS018,M,30대,5,191140
158485,201902,SS013,F,30대,166,3362505
303700,201902,SS036,M,30대,5,603600
21908,201902,SS048,F,60대,5,149391
15348,201902,SS019,M,50대,5,110660
218776,201902,SS055,F,50대,10,2836417
362536,201902,SS055,M,70대이상,40,265584
361686,201902,SS005,M,60대,10,115187
13217,201902,SS013,F,60대,50,855553
209790,201902,SS008,F,30대,35,1000970
17450,201902,SS066,M,70대이상,10,201200
232610,201902,SS068,F,30대,30,634670
414999,201902,SS021,F,50대,5,100097
347591,201902,SS001,M,40대,70,1381741
365118,201902,SS016,M,20대,277,1088090
214180,201902,SS054,M,50대,10,627744
272712,201902,SS048,M,20대,241,2778507
153184,201902,SS006,M,20대,45,206230
157981,201902,SS030,M,30대,86,455718
151926,201902,SS014,F,20대,65,529860
414109,201902,SS062,F,20대,15,96576
24024,201902,SS008,F,70대이상,15,900370
21411,201902,SS049,F,40대,60,1561061
158081,201902,SS065,M,50대,5,1408400
228878,201902,SS001,M,40대,60,1180038
213924,201902,SS001,M,40대,30,659936
502194,201902,SS021,F,20대,50,329968
413608,201902,SS068,M,30대,20,1466245
343243,201902,SS001,M,50대,30,910430
192768,201902,SS006,F,20대,176,1136780
338387,201902,SS022,F,20대,5,201200
221406,201902,SS042,M,40대,5,45270
275849,201902,SS038,F,30대,5,1224302
419493,201902,SS058,M,40대,15,313872
228961,201902,SS049,M,50대,10,650304
414650,201902,SS004,F,60대,5,382280
20712,201902,SS046,F,30대,5,50300
353631,201902,SS020,F,70대이상,5,125750
20895,201902,SS001,F,60대,10,140840
18003,201902,SS018,F,70대이상,5,398426
353265,201902,SS066,M,20대,5,110660
211278,201902,SS068,M,40대,5,1509
364587,201902,SS055,M,40대,15,56839
210574,201902,SS027,M,40대,5,39234
407764,201902,SS031,M,30대,5,40240
354299,201902,SS068,F,30대,50,1723097
231417,201902,SS008,F,50대,50,981856
158194,201902,SS008,F,40대,10,140840
17045,201902,SS040,F,40대,25,165990
363235,201902,SS032,M,60대,5,189128
168109,201902,SS013,M,30대,65,986232
19424,201902,SS048,M,20대,55,470305
13870,201902,SS007,M,20대,25,162972
15192,201902,SS015,M,50대,5,497970
413118,201902,SS019,M,40대,20,1227320
366644,201902,SS007,M,50대,50,289728
226152,201902,SS022,F,40대,5,130780
232480,201902,SS014,M,30대,5,27665
211768,201902,SS067,M,60대,10,524554
217062,201902,SS008,M,20대,146,2333920
118745,201902,SS055,M,50대,5,32192
220428,201902,SS020,F,30대,5,40240
32937,201902,SS005,M,30대,50,357633
207897,201902,SS039,F,70대이상,5,280257
217802,201902,SS021,F,10대,20,527144
14513,201902,SS052,F,40대,5,1554270
410958,201902,SS042,F,60대,5,35210
419651,201902,SS055,M,40대,10,448173
227503,201902,SS066,M,40대,55,2228290
10669,201902,SS019,M,30대,5,372220
229322,201902,SS008,M,40대,116,1601703
365925,201902,SS008,F,70대이상,5,241440
363012,201902,SS008,F,40대,30,235907
158105,201902,SS058,M,40대,10,54827
355620,201902,SS018,M,50대,5,352100
366949,201902,SS046,F,50대,10,187619
203717,201902,SS064,M,40대,5,150900
10203,201902,SS012,F,20대,35,1753710
158468,201902,SS017,M,50대,20,2323860
16606,201902,SS064,M,40대,20,65390
154121,201902,SS013,F,10대,30,135810
219778,201902,SS020,F,20대,5,37725
22767,201902,SS008,M,50대,15,1365645
16460,201902,SS056,M,60대,5,76959
353299,201902,SS008,F,30대,25,308842
152207,201902,SS040,M,30대,10,122229
17256,201902,SS020,M,60대,5,47785
365151,201902,SS016,F,30대,80,401495
157974,201902,SS054,M,50대,101,201200
230975,201902,SS005,M,30대,15,56839
50457,201902,SS004,F,20대,5,20120
14384,201902,SS054,M,50대,65,3733568
155771,201902,SS030,M,10대,10,20120
11794,201902,SS060,F,50대,5,271620
209942,201902,SS058,F,30대,20,1146287
158034,201902,SS041,M,60대,5,85510
217203,201902,SS008,M,30대,35,603600
365878,201902,SS001,F,70대이상,10,145870
176440,201902,SS007,F,30대,5,28168
282380,201902,SS054,M,40대,15,412209
363045,201902,SS016,F,40대,15,70923
13410,201902,SS021,F,50대,5,548270
90214,201902,SS001,M,50대,106,1572881
227406,201902,SS015,F,30대,20,220314
52210,201902,SS008,F,30대,161,1526102
153607,201902,SS031,F,30대,15,40240
124230,201902,SS006,M,30대,5,80983
365053,201902,SS017,M,40대,35,2427327
21382,201902,SS014,M,40대,25,299034
229522,201902,SS007,F,40대,5,32192
364408,201902,SS049,M,40대,10,321920
282855,201902,SS018,M,40대,15,709230
275615,201902,SS017,F,30대,10,365681
23405,201902,SS035,F,50대,5,49294
211613,201902,SS013,M,30대,372,5468918
176581,201902,SS064,M,40대,5,20120
224580,201902,SS048,M,60대,20,1117716
213840,201902,SS004,F,50대,15,342040
410121,201902,SS021,M,50대,5,110660
23505,201902,SS042,M,50대,5,80480
419744,201902,SS017,M,70대이상,5,95570
16308,201902,SS040,F,20대,5,46628
15771,201902,SS028,F,30대,10,85510
153297,201902,SS020,F,20대,25,248985
225778,201902,SS016,F,50대,35,344052
21963,201902,SS019,F,20대,5,25150
231995,201902,SS049,F,70대이상,5,132289
362535,201902,SS049,F,70대이상,5,160960
363567,201902,SS005,F,20대,50,392592
15382,201902,SS055,F,50대,5,16599
353877,201902,SS015,M,30대,5,22635
224026,201902,SS069,F,20대,40,416987
222879,201902,SS056,F,40대,5,1493910
208120,201902,SS008,F,30대,221,2963676
64040,201902,SS045,F,30대,15,239931
166432,201902,SS053,F,40대,5,30180
14861,201902,SS001,F,30대,35,935580
336002,201902,SS091,F,30대,5,2062300
346957,201902,SS069,M,20대,25,469400
18613,201902,SS016,M,40대,15,105479
363460,201902,SS048,M,60대,10,505314
363150,201902,SS014,F,50대,15,105630
223191,201902,SS013,F,20대,50,743082
365626,201902,SS066,M,60대,60,2551618
229333,201902,SS048,F,40대,5,481371
350659,201902,SS005,F,40대,50,723314
362019,201902,SS048,F,50대,5,263924
352029,201902,SS016,M,50대,35,185356
219975,201902,SS059,F,20대,5,24144
11838,201902,SS035,M,60대,75,20126886
333453,201902,SS016,F,60대,226,815112
17356,201902,SS020,F,60대,5,70420
366938,201902,SS006,F,30대,15,76456
154830,201902,SS048,F,30대,15,769037
349433,201902,SS004,F,50대,5,90540
336190,201902,SS004,M,50대,10,113175
14284,201902,SS064,F,40대,30,158445
423094,201902,SS004,F,40대,30,1783135
23892,201902,SS013,M,50대,70,2088959
14270,201902,SS045,F,40대,5,60360
227278,201902,SS016,M,40대,221,1462573
340128,201902,SS019,M,40대,5,39737
18859,201902,SS001,F,70대이상,30,364675
23558,201902,SS007,F,40대,10,130780
10293,201902,SS048,F,30대,5,500234
230202,201902,SS031,F,20대,15,137319
154364,201902,SS041,M,20대,20,409945
361629,201902,SS016,M,30대,5,5030
362504,201902,SS007,M,40대,10,97079
17060,201902,SS053,F,60대,10,1028635
155445,201902,SS016,M,30대,342,3613502
22289,201902,SS067,M,40대,10,277530
229725,201902,SS055,F,40대,5,218302
354078,201902,SS015,F,50대,5,12072
361626,201902,SS015,F,20대,25,363166
21527,201902,SS015,F,50대,5,75450
218533,201902,SS043,F,20대,15,110660
158139,201902,SS008,F,30대,91,626235
225150,201902,SS020,M,30대,35,229871
154894,201902,SS005,M,30대,5,186110
283230,201902,SS066,F,30대,5,155930
226499,201902,SS006,F,50대,5,20120
10330,201902,SS007,F,30대,5,49294
363685,201902,SS014,F,50대,55,88025
217904,201902,SS014,M,40대,5,5030
20189,201902,SS053,F,20대,5,11569
365415,201902,SS066,F,60대,35,1649840
226933,201902,SS022,F,40대,10,60360
336001,201902,SS006,F,50대,5,17605
208059,201902,SS049,F,70대이상,5,247476
409552,201902,SS046,M,50대,10,51306
11576,201902,SS013,F,40대,121,1618302
179028,201902,SS017,F,30대,60,2704681
224223,201902,SS024,M,20대,5,301800
354597,201902,SS004,M,40대,10,243955
13279,201903,SS018,F,40대,66,1591659
157303,201903,SS007,M,30대,10,62620
158133,201903,SS013,M,10대,5,47470
19415,201903,SS058,M,60대,10,280780
157514,201903,SS056,M,30대,5,21210
419533,201903,SS001,F,20대,10,15150
227138,201903,SS005,F,20대,20,197809
423056,201903,SS029,M,20대,5,383800
203879,201903,SS055,M,30대,15,1049390
13028,201903,SS061,F,30대,30,1410465
28597,201903,SS019,F,30대,5,470155
152258,201903,SS043,F,40대,5,1515000
24764,201903,SS001,F,30대,101,1535200
348926,201903,SS031,F,20대,15,258055
11645,201903,SS016,M,30대,480,2075197
350961,201903,SS049,M,40대,5,50500
283407,201903,SS001,M,40대,66,1688720
340641,201903,SS009,F,20대,5,40400
14620,201903,SS008,F,40대,136,1854865
412869,201903,SS045,F,20대,10,215736
31525,201903,SS016,F,20대,111,777044
21538,201903,SS055,F,60대,10,2656300
225251,201903,SS057,F,30대,15,106050
226170,201903,SS019,F,30대,10,45450
20837,201903,SS041,F,50대,5,75750
213567,201903,SS016,F,50대,25,158823
408757,201903,SS024,F,20대,5,126250
21704,201903,SS020,M,20대,15,623827
352480,201903,SS066,M,60대,5,248505
157208,201903,SS069,F,40대,202,7734550
153190,201903,SS041,F,40대,5,353500
273050,201903,SS058,M,60대,5,181800
14176,201903,SS028,M,50대,25,190385
158495,201903,SS005,F,30대,30,248965
22717,201903,SS054,M,30대,35,4229678
20310,201903,SS068,M,50대,20,759419
409758,201903,SS062,F,60대,15,377235
226437,201903,SS040,M,60대,15,75750
207200,201903,SS048,F,20대,25,2206850
14632,201903,SS015,F,10대,5,15150
268021,201903,SS008,F,40대,182,1894255
25023,201903,SS041,M,30대,5,95950
413192,201903,SS013,M,30대,10,39390
354789,201903,SS067,F,20대,15,466125
212732,201903,SS053,F,50대,5,23735
16108,201903,SS012,M,30대,15,1701850
415755,201903,SS053,M,10대,5,7575
208839,201903,SS033,F,60대,5,199980
155374,201903,SS004,M,20대,25,617615
148709,201903,SS058,F,20대,20,111605
212249,201903,SS002,F,30대,5,202000
340045,201903,SS007,F,50대,10,58580
204574,201903,SS013,M,50대,187,2871481
210759,201903,SS048,M,50대,10,580750
421326,201903,SS017,F,50대,5,505000
152167,201903,SS035,M,40대,5,572670
270241,201903,SS013,F,50대,66,1920414
209103,201903,SS005,F,50대,5,68175
154925,201903,SS016,M,50대,101,766843
214636,201903,SS008,M,20대,15,449450
223986,201903,SS015,M,10대,15,44945
367000,201903,SS041,M,40대,10,156550
210117,201903,SS064,F,20대,5,5050
155273,201903,SS041,F,50대,10,1565500
26665,201903,SS005,F,50대,5,22220
176459,201903,SS013,F,60대,35,1713112
17493,201903,SS034,M,30대,5,176750
215715,201903,SS067,M,70대이상,5,201333
220144,201903,SS069,F,40대,96,4650091
499914,201903,SS005,M,50대,5,47470
154152,201903,SS068,M,20대,5,5
283404,201903,SS019,M,60대,10,131300
214077,201903,SS066,F,50대,15,555500
24940,201903,SS012,M,30대,40,2213920
156780,201903,SS012,M,40대,15,1585195
213732,201903,SS032,F,10대,5,301990
363392,201903,SS067,F,60대,10,338406
282959,201903,SS006,F,30대,15,137360
220550,201903,SS031,F,30대,35,221190
267418,201903,SS020,F,40대,15,17170
217745,201903,SS021,F,60대,10,162610
17982,201903,SS005,F,20대,40,113120
231984,201903,SS017,M,30대,30,5719776
10316,201903,SS020,F,40대,5,37875
9575,201903,SS068,F,40대,45,2653740
229963,201903,SS004,M,30대,10,467125
226407,201903,SS016,M,40대,141,622110
416120,201903,SS007,F,10대,5,34340
502203,201903,SS053,F,50대,15,106050
229479,201903,SS008,M,40대,81,1010505
206881,201903,SS016,F,10대,25,61459
332636,201903,SS005,F,30대,5,40905
153300,201903,SS054,F,30대,5,40400
224066,201903,SS008,F,50대,35,391880
18213,201903,SS014,M,20대,61,412585
19699,201903,SS015,F,20대,5,115645
325646,201903,SS006,M,40대,51,282699
226787,201903,SS049,F,60대,10,190133
225816,201903,SS005,M,20대,20,120190
27098,201903,SS054,M,20대,15,34845
232236,201903,SS013,F,40대,576,14225749
18611,201903,SS069,F,30대,475,19677204
344052,201903,SS018,F,30대,5,38380
213693,201903,SS017,F,40대,5,193516
227691,201903,SS008,M,50대,5,80800
16902,201903,SS058,F,50대,10,267650
223093,201903,SS041,F,30대,5,555500
218652,201903,SS045,M,30대,5,131906
218230,201903,SS055,M,60대,5,438845
198769,201903,SS001,F,30대,51,835775
24155,201903,SS014,M,70대이상,5,49238
216682,201903,SS016,M,40대,429,2622768
280078,201903,SS031,F,20대,5,201495
230863,201903,SS003,M,10대,5,175740
360780,201903,SS014,F,20대,5,18180
227173,201903,SS055,M,30대,116,2982530
232704,201903,SS035,F,40대,5,90900
220436,201903,SS017,M,20대,15,417332
411743,201903,SS039,M,40대,20,1191851
157952,201903,SS032,M,30대,5,338350
217421,201903,SS042,F,50대,5,35350
24050,201903,SS046,M,50대,25,202000
227686,201903,SS048,F,20대,10,53025
15353,201903,SS007,M,50대,5,176750
19954,201903,SS013,F,20대,25,238007
166614,201903,SS068,F,20대,40,933553
267421,201903,SS049,F,60대,20,1267197
413848,201903,SS068,F,40대,91,760565
411790,201903,SS054,F,50대,15,1936271
209825,201903,SS048,M,20대,146,1399128
417643,201903,SS092,M,40대,20,11024150
206367,201903,SS045,M,30대,5,73225
215458,201903,SS015,F,30대,25,229422
360801,201903,SS060,M,70대이상,5,20200
154458,201903,SS082,F,20대,5,505000
366100,201903,SS049,M,60대,15,1098976
353552,201903,SS057,F,50대,5,1309465
333786,201903,SS053,F,50대,15,45450
41923,201903,SS033,F,50대,5,191900
15916,201903,SS016,M,20대,672,2996418
244275,201903,SS016,M,50대,25,127765
153758,201903,SS002,F,20대,5,161600
207904,201903,SS001,F,40대,10,116150
19388,201903,SS008,F,60대,5,60600
231360,201903,SS031,F,70대이상,15,407990
212631,201903,SS034,F,20대,5,176750
411455,201903,SS058,M,20대,5,25250
9131,201903,SS049,M,30대,5,781674
50245,201903,SS006,F,40대,5,36865
283225,201903,SS049,F,30대,35,835977
21241,201903,SS015,M,20대,5,9595
14289,201903,SS070,F,50대,15,1655895
11763,201903,SS028,F,30대,15,166650
155454,201903,SS053,F,60대,5,90900
9605,201903,SS017,F,40대,40,1196850
231544,201903,SS003,F,50대,5,26260
336989,201903,SS021,M,30대,15,379508
356138,201903,SS013,M,70대이상,20,260631
212319,201903,SS020,M,30대,10,125240
158120,201903,SS030,F,10대,10,49995
24000,201903,SS007,F,30대,20,367640
